i,d,",", ,t,e,n,",", ,s,o,V,a,n,D,o,n,g,V,i,e,n,",", ,q,u,a,n,g,D,u,o,n,g,",", ,t,h,o,i,G,i,a,n,",", ,u,p,d,a,t,e,d,a,t,e
787.0,3T.91-94 PTTH HÀ NỘI,221.0,4378174.1,2263420.0,2020-11-04 10:00
790.0,VRC,146.0,3595095.7,1467162.0,2020-11-04 10:00
770.0,THAINGUYEN Runners,139.0,3467895.0,1478945.0,2020-11-04 10:00
838.0,PHÂN BÓN CÀ MAU,212.0,2598932.3,1277445.0,2020-11-04 10:00
771.0,VKL RUNNERS,72.0,2336185.6,913965.0,2020-11-04 10:00
765.0,K39NEU RUNNERS AND FRIENDS,87.0,1883852.6,853035.0,2020-11-04 10:00
769.0,NRF - NEU Runners and Friends,90.0,1731529.9,803542.0,2020-11-04 10:00
751.0,HTR - Hà Tĩnh Runners ,83.0,1730190.4,650144.0,2020-11-04 10:00
908.0,Doctor Run,92.0,1576252.1,713144.0,2020-11-04 10:00
746.0,Hoà Khánh Runners,64.0,1572419.0,628121.0,2020-11-04 10:00
1028.0,PVEP Runner,90.0,1348211.0,681326.0,2020-11-04 10:00
811.0,CÙNG RÈN LUYỆN,57.0,1218086.6,591808.0,2020-11-04 10:00
1040.0,Minori Warriors,44.0,1084993.9,531525.0,2020-11-04 10:00
816.0,PVFCCo RUNNERS,81.0,1058630.7,528285.0,2020-11-04 10:00
1035.0,Xosokienthietquangbinh Runners Club,88.0,1013710.6,621702.0,2020-11-04 10:00
795.0,Bắc Kạn Alpha Runners,36.0,1000071.6,393399.0,2020-11-04 10:00
734.0,Son Tra Runners,52.0,993990.8,386142.0,2020-11-04 10:00
880.0,Bodyvine Việt nam,46.0,963738.0,362359.0,2020-11-04 10:00
845.0,Greenstar_runners,40.0,955368.9,381332.0,2020-11-04 10:00
754.0,SeABank Run For The Future,59.0,949222.9,472738.0,2020-11-04 10:00
