i,d,",", ,t,e,n,",", ,s,o,V,a,n,D,o,n,g,V,i,e,n,",", ,q,u,a,n,g,D,u,o,n,g,",", ,t,h,o,i,G,i,a,n,",", ,u,p,d,a,t,e,d,a,t,e
787.0,3T.91-94 PTTH HÀ NỘI,238.0,11630812.8,6090441.0,2020-11-10 10:00
838.0,PHÂN BÓN CÀ MAU,241.0,9104959.0,4591034.0,2020-11-10 10:00
770.0,THAINGUYEN Runners,152.0,8870563.6,3799617.0,2020-11-10 10:00
790.0,VRC,151.0,8305448.5,3437416.0,2020-11-10 10:00
751.0,HTR - Hà Tĩnh Runners ,88.0,5089202.8,1878265.0,2020-11-10 10:00
1028.0,PVEP Runner,115.0,4698629.5,2409054.0,2020-11-10 10:00
771.0,VKL RUNNERS,74.0,4512688.0,1799886.0,2020-11-10 10:00
769.0,NRF - NEU Runners and Friends,96.0,4411806.7,2123393.0,2020-11-10 10:00
908.0,Doctor Run,102.0,4332096.9,2001672.0,2020-11-10 10:00
765.0,K39NEU RUNNERS AND FRIENDS,87.0,3985177.8,1859708.0,2020-11-10 10:00
1035.0,Xosokienthietquangbinh Runners Club,91.0,3919820.2,2365229.0,2020-11-10 10:00
746.0,Hoà Khánh Runners,69.0,3816904.6,1531169.0,2020-11-10 10:00
811.0,CÙNG RÈN LUYỆN,59.0,3603280.0,1740244.0,2020-11-10 10:00
816.0,PVFCCo RUNNERS,94.0,3177241.4,1663568.0,2020-11-10 10:00
854.0,Tân Tây Đô - Lideco Running Club,45.0,2776766.7,1221985.0,2020-11-10 10:00
800.0,AmsRunners,44.0,2716416.0,1454983.0,2020-11-10 10:00
763.0,Quảng Bình Runner,37.0,2655712.5,1111613.0,2020-11-10 10:00
1040.0,Minori Warriors,45.0,2615664.9,1291264.0,2020-11-10 10:00
852.0,PTR Phú Thọ Runners,46.0,2579711.4,1018422.0,2020-11-10 10:00
880.0,Bodyvine Việt nam,48.0,2562903.8,1006632.0,2020-11-10 10:00
