i,d,",", ,t,e,n,",", ,s,o,V,a,n,D,o,n,g,V,i,e,n,",", ,q,u,a,n,g,D,u,o,n,g,",", ,t,h,o,i,G,i,a,n,",", ,u,p,d,a,t,e,d,a,t,e
838.0,PHÂN BÓN CÀ MAU,275.0,20642636.9,11734026.0,2020-11-20 10:00
787.0,3T.91-94 PTTH HÀ NỘI,239.0,19468769.3,10806097.0,2020-11-20 10:00
770.0,THAINGUYEN Runners,165.0,16399111.8,7622706.0,2020-11-20 10:00
790.0,VRC,158.0,15344664.5,7854159.0,2020-11-20 10:00
1028.0,PVEP Runner,122.0,10988983.8,6243976.0,2020-11-20 10:00
771.0,VKL RUNNERS,75.0,9661030.8,3988586.0,2020-11-20 10:00
751.0,HTR - Hà Tĩnh Runners ,96.0,8895015.2,3644433.0,2020-11-20 10:00
769.0,NRF - NEU Runners and Friends,104.0,8820514.3,4575800.0,2020-11-20 10:00
1035.0,Xosokienthietquangbinh Runners Club,92.0,7950319.5,5852999.0,2020-11-20 10:00
908.0,Doctor Run,104.0,7505331.1,3746182.0,2020-11-20 10:00
746.0,Hoà Khánh Runners,70.0,6949721.1,2861712.0,2020-11-20 10:00
765.0,K39NEU RUNNERS AND FRIENDS,87.0,6720178.1,3432404.0,2020-11-20 10:00
811.0,CÙNG RÈN LUYỆN,60.0,6491735.3,3273529.0,2020-11-20 10:00
816.0,PVFCCo RUNNERS,93.0,6073726.0,3367866.0,2020-11-20 10:00
1032.0,HUST OFFICIAL,133.0,5419732.9,2882813.0,2020-11-20 10:00
763.0,Quảng Bình Runner,37.0,5339381.8,2382567.0,2020-11-20 10:00
854.0,Tân Tây Đô - Lideco Running Club,51.0,5270995.2,2500475.0,2020-11-20 10:00
800.0,AmsRunners,47.0,5078963.5,3071243.0,2020-11-20 10:00
754.0,SeABank Run For The Future,60.0,5072598.2,2739608.0,2020-11-20 10:00
1040.0,Minori Warriors,52.0,4950312.3,2595160.0,2020-11-20 10:00
