i,d,",", ,t,e,n,",", ,s,o,V,a,n,D,o,n,g,V,i,e,n,",", ,q,u,a,n,g,D,u,o,n,g,",", ,t,h,o,i,G,i,a,n,",", ,u,p,d,a,t,e,d,a,t,e
838.0,PHÂN BÓN CÀ MAU,275.0,24743741.1,14044072.0,2020-11-23 00:00
787.0,3T.91-94 PTTH HÀ NỘI,239.0,22410672.5,12500011.0,2020-11-23 00:00
770.0,THAINGUYEN Runners,165.0,19163223.0,8867073.0,2020-11-23 00:00
790.0,VRC,158.0,17850330.7,9394432.0,2020-11-23 00:00
771.0,VKL RUNNERS,75.0,12915821.8,5478884.0,2020-11-23 00:00
1028.0,PVEP Runner,122.0,12754986.4,7202658.0,2020-11-23 00:00
769.0,NRF - NEU Runners and Friends,104.0,10539464.1,5456450.0,2020-11-23 00:00
751.0,HTR - Hà Tĩnh Runners ,96.0,10488135.5,4377561.0,2020-11-23 00:00
1035.0,Xosokienthietquangbinh Runners Club,92.0,9246282.1,6652451.0,2020-11-23 00:00
908.0,Doctor Run,105.0,8829032.4,4424138.0,2020-11-23 00:00
746.0,Hoà Khánh Runners,70.0,8440369.6,3443008.0,2020-11-23 00:00
765.0,K39NEU RUNNERS AND FRIENDS,87.0,7849181.5,4013369.0,2020-11-23 00:00
811.0,CÙNG RÈN LUYỆN,60.0,7459009.7,3748690.0,2020-11-23 00:00
816.0,PVFCCo RUNNERS,93.0,7229243.5,4020916.0,2020-11-23 00:00
754.0,SeABank Run For The Future,60.0,6561509.4,3523257.0,2020-11-23 00:00
1032.0,HUST OFFICIAL,133.0,6456955.3,3427142.0,2020-11-23 00:00
763.0,Quảng Bình Runner,37.0,6373595.4,2794674.0,2020-11-23 00:00
880.0,Bodyvine Việt nam,50.0,6323362.2,3005404.0,2020-11-23 00:00
854.0,Tân Tây Đô - Lideco Running Club,51.0,6166724.2,2916268.0,2020-11-23 00:00
734.0,Son Tra Runners,57.0,5982126.9,2568336.0,2020-11-23 00:00
