i,d,",", ,t,e,n,",", ,s,o,V,a,n,D,o,n,g,V,i,e,n,",", ,q,u,a,n,g,D,u,o,n,g,",", ,t,h,o,i,G,i,a,n,",", ,u,p,d,a,t,e,d,a,t,e
838.0,PHÂN BÓN CÀ MAU,275.0,23743557.2,13454565.0,2020-11-22 10:00
787.0,3T.91-94 PTTH HÀ NỘI,239.0,21658521.1,12059931.0,2020-11-22 10:00
770.0,THAINGUYEN Runners,165.0,18460469.9,8567472.0,2020-11-22 10:00
790.0,VRC,158.0,17415039.4,9187529.0,2020-11-22 10:00
1028.0,PVEP Runner,122.0,12382443.9,6990058.0,2020-11-22 10:00
771.0,VKL RUNNERS,75.0,11726847.0,4950645.0,2020-11-22 10:00
751.0,HTR - Hà Tĩnh Runners ,96.0,10256014.9,4280853.0,2020-11-22 10:00
769.0,NRF - NEU Runners and Friends,104.0,10128847.7,5238609.0,2020-11-22 10:00
1035.0,Xosokienthietquangbinh Runners Club,92.0,8890636.3,6414803.0,2020-11-22 10:00
908.0,Doctor Run,105.0,8432321.9,4220303.0,2020-11-22 10:00
746.0,Hoà Khánh Runners,70.0,8262875.6,3372780.0,2020-11-22 10:00
765.0,K39NEU RUNNERS AND FRIENDS,87.0,7674369.4,3914258.0,2020-11-22 10:00
811.0,CÙNG RÈN LUYỆN,60.0,7292026.1,3661454.0,2020-11-22 10:00
816.0,PVFCCo RUNNERS,93.0,6994308.0,3852130.0,2020-11-22 10:00
1032.0,HUST OFFICIAL,133.0,6227718.2,3312685.0,2020-11-22 10:00
880.0,Bodyvine Việt nam,50.0,6185841.1,2925918.0,2020-11-22 10:00
754.0,SeABank Run For The Future,60.0,6166216.5,3309543.0,2020-11-22 10:00
763.0,Quảng Bình Runner,37.0,6075558.6,2678366.0,2020-11-22 10:00
854.0,Tân Tây Đô - Lideco Running Club,51.0,5863450.8,2772620.0,2020-11-22 10:00
734.0,Son Tra Runners,57.0,5750727.9,2475859.0,2020-11-22 10:00
