i,d,",", ,t,e,n,",", ,s,o,V,a,n,D,o,n,g,V,i,e,n,",", ,q,u,a,n,g,D,u,o,n,g,",", ,t,h,o,i,G,i,a,n,",", ,u,p,d,a,t,e,d,a,t,e
838.0,PHÂN BÓN CÀ MAU,275.0,22715281.7,12905309.0,2020-11-22 00:00
787.0,3T.91-94 PTTH HÀ NỘI,239.0,20395759.3,11378624.0,2020-11-22 00:00
770.0,THAINGUYEN Runners,165.0,17557685.7,8186670.0,2020-11-22 00:00
790.0,VRC,158.0,16114649.5,8625264.0,2020-11-22 00:00
1028.0,PVEP Runner,122.0,11867804.1,6702327.0,2020-11-22 00:00
771.0,VKL RUNNERS,75.0,10893651.2,4596887.0,2020-11-22 00:00
751.0,HTR - Hà Tĩnh Runners ,96.0,9625088.9,3942272.0,2020-11-22 00:00
769.0,NRF - NEU Runners and Friends,104.0,9430178.9,4904200.0,2020-11-22 00:00
1035.0,Xosokienthietquangbinh Runners Club,92.0,8732654.5,6300996.0,2020-11-22 00:00
908.0,Doctor Run,105.0,7933038.6,3976503.0,2020-11-22 00:00
746.0,Hoà Khánh Runners,70.0,7473723.6,3076345.0,2020-11-22 00:00
765.0,K39NEU RUNNERS AND FRIENDS,87.0,7185967.6,3700714.0,2020-11-22 00:00
811.0,CÙNG RÈN LUYỆN,60.0,6835755.6,3453544.0,2020-11-22 00:00
816.0,PVFCCo RUNNERS,93.0,6517460.8,3595668.0,2020-11-22 00:00
1032.0,HUST OFFICIAL,133.0,6049353.7,3219238.0,2020-11-22 00:00
754.0,SeABank Run For The Future,60.0,5867742.3,3154371.0,2020-11-22 00:00
880.0,Bodyvine Việt nam,50.0,5799444.2,2667233.0,2020-11-22 00:00
763.0,Quảng Bình Runner,37.0,5769454.9,2549072.0,2020-11-22 00:00
854.0,Tân Tây Đô - Lideco Running Club,51.0,5602559.9,2649814.0,2020-11-22 00:00
800.0,AmsRunners,47.0,5331815.8,3266703.0,2020-11-22 00:00
