i,d,",", ,t,e,n,",", ,s,o,V,a,n,D,o,n,g,V,i,e,n,",", ,q,u,a,n,g,D,u,o,n,g,",", ,t,h,o,i,G,i,a,n,",", ,u,p,d,a,t,e,d,a,t,e
838.0,PHÂN BÓN CÀ MAU,273.0,19351709.9,11019437.0,2020-11-19 10:00
787.0,3T.91-94 PTTH HÀ NỘI,239.0,18806808.7,10448464.0,2020-11-19 10:00
770.0,THAINGUYEN Runners,165.0,15563137.7,7272823.0,2020-11-19 10:00
790.0,VRC,158.0,14649818.1,7537366.0,2020-11-19 10:00
1028.0,PVEP Runner,122.0,10490941.8,5986302.0,2020-11-19 10:00
771.0,VKL RUNNERS,75.0,8858473.2,3652324.0,2020-11-19 10:00
751.0,HTR - Hà Tĩnh Runners ,96.0,8387822.5,3446917.0,2020-11-19 10:00
769.0,NRF - NEU Runners and Friends,104.0,8381923.0,4371858.0,2020-11-19 10:00
1035.0,Xosokienthietquangbinh Runners Club,92.0,7563424.9,5605663.0,2020-11-19 10:00
908.0,Doctor Run,104.0,7151485.0,3577635.0,2020-11-19 10:00
746.0,Hoà Khánh Runners,70.0,6699384.7,2742769.0,2020-11-19 10:00
765.0,K39NEU RUNNERS AND FRIENDS,87.0,6408826.8,3266506.0,2020-11-19 10:00
811.0,CÙNG RÈN LUYỆN,60.0,6276489.3,3159770.0,2020-11-19 10:00
816.0,PVFCCo RUNNERS,93.0,5823365.3,3230077.0,2020-11-19 10:00
1032.0,HUST OFFICIAL,133.0,5081755.2,2683855.0,2020-11-19 10:00
800.0,AmsRunners,47.0,4978766.8,3012920.0,2020-11-19 10:00
854.0,Tân Tây Đô - Lideco Running Club,51.0,4963184.3,2364244.0,2020-11-19 10:00
763.0,Quảng Bình Runner,37.0,4942151.5,2198558.0,2020-11-19 10:00
880.0,Bodyvine Việt nam,50.0,4786981.1,2091748.0,2020-11-19 10:00
1040.0,Minori Warriors,52.0,4731053.8,2470878.0,2020-11-19 10:00
