i,d,",", ,t,e,n,",", ,s,o,V,a,n,D,o,n,g,V,i,e,n,",", ,q,u,a,n,g,D,u,o,n,g,",", ,t,h,o,i,G,i,a,n,",", ,u,p,d,a,t,e,d,a,t,e
787.0,3T.91-94 PTTH HÀ NỘI,239.0,16352379.2,8957002.0,2020-11-15 10:00
838.0,PHÂN BÓN CÀ MAU,264.0,14822777.0,8468587.0,2020-11-15 10:00
770.0,THAINGUYEN Runners,160.0,13252975.3,6237491.0,2020-11-15 10:00
790.0,VRC,156.0,12425029.4,6470975.0,2020-11-15 10:00
1028.0,PVEP Runner,121.0,7905354.4,4446093.0,2020-11-15 10:00
751.0,HTR - Hà Tĩnh Runners ,95.0,7034176.6,2842484.0,2020-11-15 10:00
769.0,NRF - NEU Runners and Friends,102.0,6762617.4,3548949.0,2020-11-15 10:00
908.0,Doctor Run,104.0,6197053.8,3107320.0,2020-11-15 10:00
1035.0,Xosokienthietquangbinh Runners Club,92.0,6089936.9,4677404.0,2020-11-15 10:00
771.0,VKL RUNNERS,75.0,6076063.1,2486523.0,2020-11-15 10:00
765.0,K39NEU RUNNERS AND FRIENDS,87.0,5558647.0,2791852.0,2020-11-15 10:00
811.0,CÙNG RÈN LUYỆN,60.0,5358928.5,2694856.0,2020-11-15 10:00
746.0,Hoà Khánh Runners,69.0,5058740.2,2084624.0,2020-11-15 10:00
800.0,AmsRunners,44.0,4639438.7,2819583.0,2020-11-15 10:00
816.0,PVFCCo RUNNERS,92.0,4607861.0,2547910.0,2020-11-15 10:00
854.0,Tân Tây Đô - Lideco Running Club,50.0,4214443.6,1981073.0,2020-11-15 10:00
763.0,Quảng Bình Runner,37.0,4135813.8,1856396.0,2020-11-15 10:00
1032.0,HUST OFFICIAL,131.0,4091955.6,2219962.0,2020-11-15 10:00
852.0,PTR Phú Thọ Runners,46.0,3900777.0,1609757.0,2020-11-15 10:00
880.0,Bodyvine Việt nam,49.0,3887976.5,1667377.0,2020-11-15 10:00
