i,d,",", ,t,e,n,",", ,s,o,V,a,n,D,o,n,g,V,i,e,n,",", ,q,u,a,n,g,D,u,o,n,g,",", ,t,h,o,i,G,i,a,n,",", ,u,p,d,a,t,e,d,a,t,e
787.0,3T.91-94 PTTH HÀ NỘI,239.0,18030958.7,10029336.0,2020-11-18 10:00
838.0,PHÂN BÓN CÀ MAU,272.0,18007457.7,10308160.0,2020-11-18 10:00
770.0,THAINGUYEN Runners,164.0,14854214.3,6967673.0,2020-11-18 10:00
790.0,VRC,158.0,14030986.1,7251387.0,2020-11-18 10:00
1028.0,PVEP Runner,122.0,9782050.8,5562444.0,2020-11-18 10:00
771.0,VKL RUNNERS,75.0,8089202.2,3335545.0,2020-11-18 10:00
751.0,HTR - Hà Tĩnh Runners ,95.0,7949910.0,3279174.0,2020-11-18 10:00
769.0,NRF - NEU Runners and Friends,103.0,7923023.7,4138711.0,2020-11-18 10:00
1035.0,Xosokienthietquangbinh Runners Club,92.0,7228615.2,5395318.0,2020-11-18 10:00
908.0,Doctor Run,104.0,6838196.9,3416300.0,2020-11-18 10:00
746.0,Hoà Khánh Runners,70.0,6218657.1,2600985.0,2020-11-18 10:00
765.0,K39NEU RUNNERS AND FRIENDS,87.0,6184120.7,3137246.0,2020-11-18 10:00
811.0,CÙNG RÈN LUYỆN,60.0,6057645.7,3051769.0,2020-11-18 10:00
816.0,PVFCCo RUNNERS,92.0,5555375.1,3086108.0,2020-11-18 10:00
800.0,AmsRunners,47.0,4866656.6,2946496.0,2020-11-18 10:00
1032.0,HUST OFFICIAL,133.0,4824823.9,2555219.0,2020-11-18 10:00
763.0,Quảng Bình Runner,37.0,4735181.1,2114476.0,2020-11-18 10:00
854.0,Tân Tây Đô - Lideco Running Club,51.0,4711192.5,2249519.0,2020-11-18 10:00
754.0,SeABank Run For The Future,61.0,4609385.5,2463018.0,2020-11-18 10:00
1040.0,Minori Warriors,51.0,4460002.1,2354588.0,2020-11-18 10:00
